snapshot_date;type;brand;model;version_raw;manufacture_year;model_year;price;version
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;114290;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;suv;jeep;compass;compass longitude 1.3;2024;2024;144990;compass longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75490;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;115890;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo 1.0 12v tsi flex 4p c/ar;2024;2024;81890;polo 1.0 12v tsi flex 4p c/ar gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2023;2024;134290;toro freedom 1.3 gasolina/etanol automático
2025-08-24;furgao;fiat;fiorino;fiorino endurance 1.4;2024;2024;94390;fiorino endurance 1.4 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72590;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2023;2024;67690;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross highline 1.4;2023;2024;138290;t-cross highline 1.4 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70590;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2024;2024;129690;toro freedom 1.3 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;121790;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2024;69190;polo track 1.0 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster intense 1.6;2023;2024;111490;duster intense 1.6 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 sense 1.0;2023;2024;66490;hb20 sense 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2023;2024;82990;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster intense plus flex at 1.6;2023;2024;101190;duster intense plus flex at 1.6 gasolina/etanol automático
2025-08-24;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;120390;nivus highline 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;114890;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2024;73790;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo 1.0;2023;2024;66490;argo 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus tgdi flex at 1.0;2023;2024;88690;hb20 comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster iconic 1.6;2023;2024;105790;duster iconic 1.6 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2024;83390;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;114190;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster intense plus flex at 1.6;2023;2024;100490;duster intense plus flex at 1.6 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70290;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;119990;tracker premier 1.2 gasolina/etanol automático
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2023;2024;79390;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster iconic 1.6;2023;2024;109090;duster iconic 1.6 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72790;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2024;59290;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;118790;tracker premier 1.2 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo 1.0;2023;2024;81890;polo 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75090;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72790;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70690;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;fiat;pulse;pulse audace 1.0 12v turbo 200 flex 4p c/ar - automático;2024;2024;104290;pulse audace 1.0 12v turbo 200 flex 4p c/ar - automático gasolina/etanol automatico
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75290;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;119390;tracker premier 1.2 gasolina/etanol automático
2025-08-24;furgao;fiat;fiorino;fiorino endurance 1.4;2023;2024;91390;fiorino endurance 1.4 gasolina/etanol manual
2025-08-24;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;115090;nivus highline 1.0 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster iconic 1.6;2023;2024;103390;duster iconic 1.6 gasolina/etanol automático
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;106790;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2023;2024;92990;pulse drive 1.3 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2023;2024;96590;pulse drive 1.3 gasolina/etanol automático
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2024;2024;69090;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2024;56690;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster intense plus flex at 1.6;2023;2024;97690;duster intense plus flex at 1.6 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;peugeot;208;208 hatch like 1.0;2023;2024;73190;208 hatch like 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2023;2024;86590;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster intense 1.6;2023;2024;101290;duster intense 1.6 gasolina/etanol automático
2025-08-24;suv;volkswagen;taos;taos highline 1.4;2024;2024;167090;taos highline 1.4 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse audace 1.0;2023;2024;102390;pulse audace 1.0 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo 1.0;2023;2024;80490;polo 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;89090;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;114890;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi trekking 1.0;2023;2024;62390;mobi trekking 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;141690;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2024;69090;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus comfortline 1.0;2023;2024;107990;virtus comfortline 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2024;2024;112590;t-cross 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2023;2024;56990;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;fiat;fastback;fastback audace 1.0;2023;2024;112790;fastback audace 1.0 gasolina/etanol automático
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2023;2024;133990;toro freedom 1.3 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75290;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;peugeot;208;208 hatch like 1.0;2023;2024;69090;208 hatch like 1.0 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus comfortline 1.0;2023;2024;109290;virtus comfortline 1.0 gasolina/etanol automático
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0;2023;2024;115990;virtus highline 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2024;84190;cronos drive 1.3 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2024;2024;66890;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;compass;compass longitude 1.3;2024;2024;145390;compass longitude 1.3 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;114890;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus tgdi flex at 1.0;2023;2024;91490;hb20 comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;125590;tracker premier 1.2 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster intense 1.6;2023;2024;100490;duster intense 1.6 gasolina/etanol automático
2025-08-24;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;120390;nivus highline 1.0 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2024;69990;polo track 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;110590;tracker lt 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2024;61890;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;80190;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort 1.0;2023;2024;89490;hb20s comfort 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2024;64890;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2024;2024;114590;t-cross 1.0 gasolina/etanol automático
2025-08-24;suv;fiat;fastback;fastback audace 1.0;2023;2024;110790;fastback audace 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;compass;compass longitude 1.3;2024;2024;171090;compass longitude 1.3 gasolina/etanol automático
2025-08-24;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2024;84390;saveiro robust 1.6 gasolina/etanol manual
2025-08-24;hatch;peugeot;208;208 hatch like 1.0;2023;2024;69090;208 hatch like 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;88090;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster iconic 1.6;2023;2024;105290;duster iconic 1.6 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;suv;nissan;kicks;kicks active 1.6;2023;2024;101390;kicks active 1.6 gasolina/etanol automático
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2024;2024;136690;toro freedom 1.3 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2024;119690;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2024;72390;argo drive 1.0 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;107290;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2024;2024;96990;pulse drive 1.3 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;116190;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75490;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2024;62790;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;renault;duster;duster intense 1.6;2023;2024;100090;duster intense 1.6 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus tgdi flex at 1.0;2023;2024;91290;hb20 comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72190;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2023;2024;81790;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;119490;nivus highline 1.0 gasolina/etanol automático
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0;2023;2024;114390;virtus highline 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2024;84190;cronos drive 1.3 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;106790;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;suv;renault;duster;duster intense 1.6;2023;2024;103690;duster intense 1.6 gasolina/etanol automático
2025-08-24;suv;jeep;compass;compass longitude 1.3;2024;2024;145390;compass longitude 1.3 gasolina/etanol automático
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0;2023;2024;115190;virtus highline 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;nivus;nivus comfortline 1.0;2023;2024;108090;nivus comfortline 1.0 gasolina/etanol automático
2025-08-24;furgao;fiat;fiorino;fiorino endurance 1.4;2024;2024;99590;fiorino endurance 1.4 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2024;2024;68990;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2024;71390;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;124890;nivus highline 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2024;84190;cronos drive 1.3 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo 1.0;2023;2024;80790;polo 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;113390;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2023;2024;94190;pulse drive 1.3 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;104990;tracker lt 1.0 gasolina/etanol automático
2025-08-24;pick-up;chevrolet;montana;montana lt turbo flex 1.2;2023;2024;101590;montana lt turbo flex 1.2 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0;2024;2024;93190;virtus 12v tsi flex 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2024;2024;112990;t-cross 1.0 gasolina/etanol automático
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0;2023;2024;126590;virtus highline 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75090;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2024;76890;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;109390;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;106990;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2024;123190;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;75990;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi trekking 1.0;2024;2024;61590;mobi trekking 1.0 gasolina/etanol manual
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2023;2024;96990;pulse drive 1.3 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2024;2024;113890;t-cross 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;nivus;nivus comfortline 1.0;2024;2024;114790;nivus comfortline 1.0 gasolina/etanol automático
2025-08-24;pick-up;chevrolet;montana;montana lt turbo flex 1.2;2023;2024;102090;montana lt turbo flex 1.2 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;72490;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2023;2024;67990;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;110690;tracker lt 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2023;2024;117090;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;83490;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;69690;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus tgdi flex at 1.0;2023;2024;85490;hb20 comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus tgdi flex at 1.0;2023;2024;91390;hb20s comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;107190;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo 1.0;2023;2024;77990;polo 1.0 gasolina/etanol manual
2025-08-24;suv;fiat;pulse;pulse audace 1.0;2023;2024;105090;pulse audace 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0 200 tsi 12v total flex 4p c/ar - automático;2023;2024;123590;t-cross comfortline 1.0 200 tsi 12v total flex 4p c/ar - automático gasolina/etanol automatico
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;69690;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2024;129290;t-cross highline 1.4 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2023;2024;56890;mobi like 1.0 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0 12v 200 tsi total flex 4p c/ar - automático;2023;2024;114690;virtus highline 1.0 12v 200 tsi total flex 4p c/ar - automático gasolina/etanol automatico
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2023;2024;81790;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2023;2024;111090;t-cross 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus premier ii 1.0;2023;2024;94590;onix sedan plus premier ii 1.0 gasolina/etanol automático
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2023;2024;63590;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;72390;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;107590;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;pick-up;fiat;toro;toro volcano 2.0;2023;2024;156790;toro volcano 2.0 diesel automático
2025-08-24;suv;hyundai;creta;creta comfort plus tgdi flex at 1.0;2023;2024;114590;creta comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;87190;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus premier ii 1.0;2023;2024;93690;onix sedan plus premier ii 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix premier ii 1.0;2023;2024;94490;onix hatch premier ii 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2023;2024;60890;mobi like 1.0 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus highline 1.0;2023;2024;111190;virtus highline 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;90590;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;peugeot;208;208 hatch active 1.6;2023;2024;87990;208 hatch active 1.6 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;90490;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;renault;kwid;kwid zen 1.0;2023;2024;55590;kwid zen 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;84990;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;86190;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;hyundai;hb20s;hb20s platinum safety tgdi flex at 1.0;2023;2024;97690;hb20s platinum safety tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2023;2024;117190;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;115490;tracker premier 1.2 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;73790;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;compass;compass longitude 1.3;2023;2024;142690;compass longitude 1.3 gasolina/etanol automático
2025-08-24;suv;jeep;compass;compass longitude 1.3;2023;2024;138290;compass longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo highline 1.0;2023;2024;104490;polo highline 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;87590;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix premier ii 1.0;2023;2024;91390;onix hatch premier ii 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix ltz 1.0;2023;2024;86790;onix hatch ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;audi;a3;a3 sedan s line híbrido mhev at 2.0;2023;2024;221390;a3 sedan s line híbrido mhev at 2.0 elétrico/gasolina automático
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2023;2024;115490;t-cross 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2023;2024;118690;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 limited plus flex 1.0;2023;2024;77790;hb20 limited plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;87890;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72790;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;69690;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2023;2024;66390;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus tgdi flex at 1.0;2023;2024;90190;hb20s comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2023;2024;105190;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse audace 1.0;2023;2024;103490;pulse audace 1.0 gasolina/etanol automático
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2023;2024;63190;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70190;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus turbo lt at 1.0 4p;2023;2024;89790;onix sedan plus turbo lt at 1.0 4p gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;74990;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo 1.0;2023;2024;72590;polo 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;83990;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0 12v turbo flex 4p c/ar - automático;2023;2024;109790;tracker ltz 1.0 12v turbo flex 4p c/ar - automático gasolina/etanol automatico
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;83590;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2023;2024;68090;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2023;2024;66390;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2023;2024;111490;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;69290;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;110490;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;110190;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2023;2024;92690;cronos drive 1.3 gasolina/etanol manual
2025-08-24;suv;fiat;pulse;pulse drive 1.3;2023;2024;94190;pulse drive 1.3 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse audace 1.0;2023;2024;101390;pulse audace 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross 1.0;2024;2024;112990;t-cross 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2024;115590;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross highline 1.4;2023;2024;134690;t-cross highline 1.4 gasolina/etanol automático
2025-08-24;cabine simples;chevrolet;s10;s10 cd lt 2.8;2023;2024;188290;s10 cd lt 2.8 diesel automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2024;72690;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75690;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;76190;onix sedan plus lt 1.0 gasolina/etanol manual
